Dummy ID,Date of Txn,Transaction type,Amount
26167516,15Dec2017,C,1520
24224350,15Dec2017,C,100000
23784220,15Dec2017,C,4300
148259680,16Dec2017,D,4454
146065762,16Dec2017,D,200
141680350,16Dec2017,D,1000
118897510,16Dec2017,C,300
69702490,16Dec2017,D,827
66568054,16Dec2017,D,6000
61863514,16Dec2017,D,1460
57161770,16Dec2017,C,884240
43881904,16Dec2017,D,700
40914664,16Dec2017,C,30900
26677480,16Dec2017,D,3392
25157104,16Dec2017,D,20000
129912058,17Dec2017,D,1000
129905500,17Dec2017,D,120
87058516,17Dec2017,D,164
59608108,17Dec2017,C,950
51873154,17Dec2017,C,35000
51115378,17Dec2017,D,1598
50865448,17Dec2017,D,325
23158558,17Dec2017,D,341
214186426,18Dec2017,D,20890
167085676,18Dec2017,D,50000
152581000,18Dec2017,D,2051
139049128,18Dec2017,D,5200
133456702,18Dec2017,D,20208
129279310,18Dec2017,D,140
128506990,18Dec2017,D,2000
115944826,18Dec2017,D,99
98173624,18Dec2017,D,599
96937276,18Dec2017,C,15000
90389758,18Dec2017,C,100000
82638232,18Dec2017,D,6500
77124928,18Dec2017,D,2100
71640490,18Dec2017,D,2477
47206798,18Dec2017,D,2000
36624856,18Dec2017,C,154000
27780556,18Dec2017,D,25000
25126102,18Dec2017,D,450
170476948,19Dec2017,D,8301
133915516,19Dec2017,C,22000
130782214,19Dec2017,C,13803
128276590,19Dec2017,D,10000
123156514,19Dec2017,D,50000
113486512,19Dec2017,C,2187
97478038,19Dec2017,C,15517
94372390,19Dec2017,D,177
94091668,19Dec2017,C,20044
88002448,19Dec2017,D,1400
72639484,19Dec2017,D,80000
70433848,19Dec2017,C,42532
65645194,19Dec2017,D,10000
55222930,19Dec2017,D,1189
28332964,19Dec2017,C,150
27999064,19Dec2017,C,270000
25149466,19Dec2017,D,25000
24578152,19Dec2017,D,10000
23075128,19Dec2017,D,4000
166198186,20Dec2017,D,542
146726236,20Dec2017,D,1000
144692974,20Dec2017,D,75450
142700848,20Dec2017,C,50000
137909746,20Dec2017,D,16832
132627904,20Dec2017,D,50000
121046044,20Dec2017,D,100000
119020774,20Dec2017,D,2700
107082112,20Dec2017,D,17179
65639860,20Dec2017,C,7310
65634658,20Dec2017,D,300000
63136414,20Dec2017,C,28674
56817814,20Dec2017,D,14000
43708756,20Dec2017,D,1158
39080410,20Dec2017,C,14455
31854184,20Dec2017,D,20000
22536040,20Dec2017,D,8000
153914374,21Dec2017,D,300
148255348,21Dec2017,D,12358
147921094,21Dec2017,D,95049
142517266,21Dec2017,D,4000
138382990,21Dec2017,C,150
128703820,21Dec2017,D,590
125172568,21Dec2017,D,193
123078370,21Dec2017,D,14663
121237588,21Dec2017,D,6500
118139518,21Dec2017,D,3500
100114288,21Dec2017,D,599
96704386,21Dec2017,D,11000
94780282,21Dec2017,D,7225
93341218,21Dec2017,C,10000
91184632,21Dec2017,D,39
87242848,21Dec2017,C,40000
75312850,21Dec2017,C,67402
70588258,21Dec2017,D,200000
56413894,21Dec2017,D,18144
47855800,21Dec2017,C,20000
46824550,21Dec2017,C,300
44401264,21Dec2017,D,700
42817324,21Dec2017,D,225000
42122278,21Dec2017,D,7509
24550150,21Dec2017,C,450000
22508098,21Dec2017,D,7712
214186426,22Dec2017,D,23200
212484304,22Dec2017,D,100000
190068718,22Dec2017,C,12378
171140614,22Dec2017,D,1200
171140614,22Dec2017,D,1400
149414224,22Dec2017,D,4500
149298694,22Dec2017,D,33959
142511548,22Dec2017,C,300
138378898,22Dec2017,D,546
125651632,22Dec2017,D,400
107076076,22Dec2017,C,4000
94935658,22Dec2017,C,65873
75440044,22Dec2017,C,14000
39479710,22Dec2017,C,300000
32079574,22Dec2017,D,200
31938370,22Dec2017,D,100000
31142758,22Dec2017,D,20500
28424596,22Dec2017,D,8000
25628872,22Dec2017,C,111742
24400288,22Dec2017,D,10000
22515508,22Dec2017,D,26378
166039834,23Dec2017,D,2000
128727532,23Dec2017,C,5000
127407784,23Dec2017,D,25000
104671486,23Dec2017,D,3000
91390522,23Dec2017,C,3000
90624742,23Dec2017,D,200000
80788228,23Dec2017,D,299
30345202,23Dec2017,D,14000
140160658,24Dec2017,D,2000
139175716,24Dec2017,D,150
136114570,24Dec2017,D,100
117649768,24Dec2017,D,500
72521938,24Dec2017,D,2000
32148922,24Dec2017,C,10000
214186426,25Dec2017,D,20890
134793532,25Dec2017,D,4000
131540128,25Dec2017,D,3882
117593836,25Dec2017,D,297
110169364,25Dec2017,D,215
104531200,25Dec2017,D,6245
91890682,25Dec2017,D,10000
67465774,25Dec2017,D,200
66488998,25Dec2017,D,3000
60352882,25Dec2017,C,150
45648610,25Dec2017,C,502
26826412,25Dec2017,C,225
23339638,25Dec2017,D,900
214186426,26Dec2017,D,13
214186426,26Dec2017,D,16
214186426,26Dec2017,D,24800
146723494,26Dec2017,C,500000
144680974,26Dec2017,D,2500
138292150,26Dec2017,C,62632
133918786,26Dec2017,D,8390
123879604,26Dec2017,C,120000
117290464,26Dec2017,C,26762
113797930,26Dec2017,C,365000
113029324,26Dec2017,D,1500
112077250,26Dec2017,C,15000
108726598,26Dec2017,D,120
92419234,26Dec2017,D,2500
51798094,26Dec2017,D,2700000
47131360,26Dec2017,D,1000
46963600,26Dec2017,C,750000
29990212,26Dec2017,C,103840
29155948,26Dec2017,D,72000
28876636,26Dec2017,D,20000
27874726,26Dec2017,C,12965
22519048,26Dec2017,D,16400
214186426,27Dec2017,D,29800
214186426,27Dec2017,D,24800
157739026,27Dec2017,C,1254
156737236,27Dec2017,D,2500
148981402,27Dec2017,C,66910
139816744,27Dec2017,D,80000
134427148,27Dec2017,D,10000
133922554,27Dec2017,D,412
133463590,27Dec2017,D,66161
128159974,27Dec2017,C,8956
126579418,27Dec2017,C,10000
108353722,27Dec2017,D,40000
106153768,27Dec2017,D,6401
98989654,27Dec2017,C,18877
80701144,27Dec2017,D,33
71056666,27Dec2017,D,11500
69264958,27Dec2017,D,7000
63286306,27Dec2017,C,20000
55560964,27Dec2017,D,161496
53662192,27Dec2017,C,353528
48555118,27Dec2017,C,10000
25110658,27Dec2017,C,5795
24852124,27Dec2017,D,130248
220597768,28Dec2017,D,22715
144683092,28Dec2017,D,5000
137218756,28Dec2017,D,400
136774264,28Dec2017,D,5000
131258476,28Dec2017,D,1000
128480110,28Dec2017,C,14000
126882262,28Dec2017,D,25000
119233114,28Dec2017,D,70000
111637948,28Dec2017,D,2000
100638136,28Dec2017,C,10000
97031374,28Dec2017,D,117500
94526932,28Dec2017,C,68
46181530,28Dec2017,C,540000
29823766,28Dec2017,D,7080
29325382,28Dec2017,D,5000
28351684,28Dec2017,C,45000
26889052,28Dec2017,C,17597
22549888,28Dec2017,C,150000
240751648,29Dec2017,C,22350
214186426,29Dec2017,D,34800
156518560,29Dec2017,D,66000
152907484,29Dec2017,D,150
145359184,29Dec2017,D,12902
144165220,29Dec2017,C,1127
138386482,29Dec2017,D,12000
136938508,29Dec2017,D,240
128677372,29Dec2017,C,80500
121253044,29Dec2017,D,2800
121117858,29Dec2017,D,19120
116989432,29Dec2017,D,600
106286668,29Dec2017,C,51000
101930290,29Dec2017,C,100000
100694818,29Dec2017,D,60000
94020808,29Dec2017,C,42291
87386656,29Dec2017,C,9240
79406650,29Dec2017,C,32292
75318268,29Dec2017,D,943
67152946,29Dec2017,D,3600
57460876,29Dec2017,D,51491
31196554,29Dec2017,D,500000
26440306,29Dec2017,C,52000
150611950,30Dec2017,D,6983
146520124,30Dec2017,C,2736
133661866,30Dec2017,D,874
133467568,30Dec2017,C,3000
131262106,30Dec2017,D,100
127322824,30Dec2017,D,350
126442312,30Dec2017,C,22145
123455584,30Dec2017,D,29622
113015524,30Dec2017,D,30091
112546780,30Dec2017,D,176412
104607634,30Dec2017,D,1808
104133832,30Dec2017,C,123000
103863034,30Dec2017,D,9
96104710,30Dec2017,D,20000
91086244,30Dec2017,D,400
79214632,30Dec2017,D,309
71830372,30Dec2017,C,79775
62191996,30Dec2017,D,10200
43194100,30Dec2017,C,2170000
39415984,30Dec2017,D,2500
36452434,30Dec2017,C,2
30312766,30Dec2017,D,1530
28287478,30Dec2017,C,500000
25576546,30Dec2017,C,1
24301588,30Dec2017,D,1500
137811442,31Dec2017,D,16500
115791688,31Dec2017,D,500
113252662,31Dec2017,D,1000
106477240,31Dec2017,D,2714
87726004,31Dec2017,D,362
87397642,31Dec2017,D,15000
48812524,31Dec2017,D,7000
31170946,31Dec2017,D,7000
24087574,31Dec2017,D,150
214186426,01Jan2018,D,16000
166061416,01Jan2018,C,25000
149044210,01Jan2018,C,2240
147566110,01Jan2018,D,250
142201312,01Jan2018,D,7000
130949428,01Jan2018,D,208
125747164,01Jan2018,C,5
118121560,01Jan2018,D,150
110198668,01Jan2018,D,65
106657624,01Jan2018,C,490112
101827000,01Jan2018,D,500000
98098660,01Jan2018,D,371
96855850,01Jan2018,C,19989
92585422,01Jan2018,D,350
43417792,01Jan2018,C,36550
37717888,01Jan2018,D,50
36235354,01Jan2018,D,12581
31119166,01Jan2018,C,98400
28119292,01Jan2018,D,200000
25068598,01Jan2018,C,30000
23701276,01Jan2018,D,24733
214186426,02Jan2018,D,20890
166023640,02Jan2018,D,300
153161488,02Jan2018,D,2000
152421286,02Jan2018,C,2570
151338004,02Jan2018,D,3000
145015312,02Jan2018,D,4000
143167168,02Jan2018,D,3500
142701178,02Jan2018,D,20000
131538478,02Jan2018,D,420
129407746,02Jan2018,D,2000
121880638,02Jan2018,C,8800
121236196,02Jan2018,D,2000
117606766,02Jan2018,D,4000
107720332,02Jan2018,C,21000
96108532,02Jan2018,D,2300
88239178,02Jan2018,D,661
74610712,02Jan2018,C,4310
60362368,02Jan2018,C,275
54076012,02Jan2018,D,19175
47590492,02Jan2018,D,30
47267332,02Jan2018,D,5000
32021152,02Jan2018,D,1528
28911226,02Jan2018,D,2709
28646464,02Jan2018,C,4725
22528408,02Jan2018,C,34083
214186426,03Jan2018,D,29350
212047342,03Jan2018,D,155
190068718,03Jan2018,D,109156
190062736,03Jan2018,D,305270
147919012,03Jan2018,D,18240
147451534,03Jan2018,D,50000
146143840,03Jan2018,C,5000
141362422,03Jan2018,D,7569
134256892,03Jan2018,D,3000
128714182,03Jan2018,D,98
125102938,03Jan2018,C,160000
124775398,03Jan2018,D,1500
119023900,03Jan2018,D,15000
116999206,03Jan2018,D,1000
114023206,03Jan2018,C,30000
111174490,03Jan2018,D,18000
111062530,03Jan2018,D,20000
107379040,03Jan2018,D,2162
106175548,03Jan2018,D,3100
99767818,03Jan2018,D,42
97725034,03Jan2018,D,200
85551832,03Jan2018,D,500
84298258,03Jan2018,D,500
66569446,03Jan2018,C,4000
62172274,03Jan2018,C,70159
39770542,03Jan2018,D,300
37348096,03Jan2018,C,75000
35172832,03Jan2018,D,10000
30747064,03Jan2018,D,25000
29718382,03Jan2018,D,2000
26988094,03Jan2018,C,5661
26765350,03Jan2018,D,75000
26421076,03Jan2018,C,50000
152583256,04Jan2018,C,1700
145735264,04Jan2018,C,6505
141465964,04Jan2018,C,6724
134664112,04Jan2018,C,1637251
131368030,04Jan2018,D,3920
130084582,04Jan2018,C,12878
129380524,04Jan2018,D,9362
121880992,04Jan2018,D,45000
121252882,04Jan2018,C,16084
110166754,04Jan2018,C,700
101905012,04Jan2018,C,1
101896090,04Jan2018,D,8000
101402566,04Jan2018,D,10226
90628444,04Jan2018,C,14000
85790278,04Jan2018,C,151
82693924,04Jan2018,D,1000
66264892,04Jan2018,D,1159
31987354,04Jan2018,D,2500
31350682,04Jan2018,D,239200
30709588,04Jan2018,C,225920
29850070,04Jan2018,D,249
24968014,04Jan2018,D,600
158358256,05Jan2018,C,4000
157045498,05Jan2018,C,66800
150123418,05Jan2018,D,6720
145743124,05Jan2018,C,13506
144342370,05Jan2018,C,15000
142511044,05Jan2018,D,6500
140328640,05Jan2018,C,13260
129812410,05Jan2018,D,24000
126763156,05Jan2018,D,4000
124369822,05Jan2018,D,1584
112808344,05Jan2018,D,1000
106974520,05Jan2018,D,8307
94878376,05Jan2018,D,5000
90746518,05Jan2018,D,1500
84946006,05Jan2018,C,40024
83224240,05Jan2018,D,50000
80800246,05Jan2018,C,33000
72001738,05Jan2018,C,12147
64593592,05Jan2018,D,4000
60239440,05Jan2018,D,2106
42180604,05Jan2018,C,16300
29343112,05Jan2018,D,10000
27518056,05Jan2018,D,150
25677304,05Jan2018,D,190000
24729712,05Jan2018,C,2655
24569674,05Jan2018,D,4310
23548996,05Jan2018,C,527
23483638,05Jan2018,D,2634
190399192,06Jan2018,D,500
153044170,06Jan2018,C,7603
149819674,06Jan2018,C,202
136417372,06Jan2018,D,25000
135164542,06Jan2018,D,1000
134059942,06Jan2018,C,18350
134054458,06Jan2018,D,1417
134003476,06Jan2018,D,15930
101893150,06Jan2018,C,15000
99870544,06Jan2018,C,19050
82110106,06Jan2018,D,21796
55713268,06Jan2018,C,15000
52766962,06Jan2018,C,83300
45559282,06Jan2018,D,150
45284506,06Jan2018,C,16236
26966680,06Jan2018,D,618
25277278,06Jan2018,D,10030
23657386,06Jan2018,C,80936
22646956,06Jan2018,D,586
142312564,07Jan2018,D,400
134871550,07Jan2018,D,556
124468168,07Jan2018,D,700
86074720,07Jan2018,D,1179
85997686,07Jan2018,D,60000
36494272,07Jan2018,D,299
29806546,07Jan2018,D,10000
166169548,08Jan2018,D,5000
145983022,08Jan2018,D,44847
143705920,08Jan2018,D,16992
142517590,08Jan2018,C,75
141141412,08Jan2018,C,45000
140883412,08Jan2018,D,100
140881294,08Jan2018,D,1500
133913914,08Jan2018,D,128
130766374,08Jan2018,D,30
130306726,08Jan2018,C,98635
126020578,08Jan2018,D,40114
123207592,08Jan2018,D,700
118332334,08Jan2018,D,9680
116752426,08Jan2018,D,11839
108318172,08Jan2018,D,7000
99686560,08Jan2018,D,5200
99616186,08Jan2018,D,1000
97551766,08Jan2018,D,5000
91730476,08Jan2018,D,66
91489342,08Jan2018,D,10000
89947498,08Jan2018,C,20000
89668006,08Jan2018,D,58000
81132040,08Jan2018,D,9800
70814326,08Jan2018,D,2000
69938290,08Jan2018,D,1896
41432320,08Jan2018,D,3000
40126210,08Jan2018,C,2500
38516932,08Jan2018,C,1000
30101632,08Jan2018,D,53761
29907148,08Jan2018,C,27086
29418778,08Jan2018,D,4838
28672336,08Jan2018,D,8000
24557110,08Jan2018,D,9029
214186426,09Jan2018,D,24800
142106176,09Jan2018,C,3500
140478448,09Jan2018,C,26211
138115672,09Jan2018,D,3050
134436346,09Jan2018,D,1000
126096586,09Jan2018,C,3000
124482406,09Jan2018,C,6197
124368820,09Jan2018,D,59
111262114,09Jan2018,C,590557
110349478,09Jan2018,D,30000
100207288,09Jan2018,C,234273
98922268,09Jan2018,D,810
94552672,09Jan2018,D,6265
82693690,09Jan2018,C,3475
80427886,09Jan2018,C,4
70003168,09Jan2018,C,5000
51749530,09Jan2018,D,5000
44417848,09Jan2018,D,5000
36496246,09Jan2018,D,51590
31588732,09Jan2018,D,50000
29930164,09Jan2018,C,2730838
28303018,09Jan2018,C,9706
26999590,09Jan2018,C,212119
25677496,09Jan2018,C,5150
23762446,09Jan2018,D,10000
23606074,09Jan2018,C,36000
245507038,10Jan2018,D,13388
154727758,10Jan2018,D,490
140701384,10Jan2018,D,2500
135349852,10Jan2018,D,5000
134060830,10Jan2018,D,10000
131659444,10Jan2018,D,22715
130094632,10Jan2018,D,25000
129270868,10Jan2018,D,100
125647570,10Jan2018,D,5000
123291310,10Jan2018,D,2000
119399236,10Jan2018,D,950
116169598,10Jan2018,D,1579
115489900,10Jan2018,D,417
113686894,10Jan2018,D,111451
113349844,10Jan2018,D,27258
112580608,10Jan2018,D,10000
93190930,10Jan2018,D,100000
92483548,10Jan2018,C,421
88900402,10Jan2018,D,400
83652682,10Jan2018,D,90920
80777920,10Jan2018,D,2480
77624080,10Jan2018,D,275901
74012176,10Jan2018,C,10018
71699476,10Jan2018,D,3099
67895878,10Jan2018,D,1152
65626456,10Jan2018,D,2428
60725902,10Jan2018,D,3000
55560994,10Jan2018,C,58583
50676508,10Jan2018,D,14081
41089606,10Jan2018,C,32522
31172062,10Jan2018,D,4000
29682304,10Jan2018,D,7528
28516780,10Jan2018,D,10178
26350864,10Jan2018,D,699
22513426,10Jan2018,D,19640
247707670,11Jan2018,D,5296
146077798,11Jan2018,D,1000
143799496,11Jan2018,D,400
140155042,11Jan2018,C,40
138387304,11Jan2018,D,40
134696398,11Jan2018,C,70115
121399948,11Jan2018,C,21830
121261972,11Jan2018,D,99900
116754598,11Jan2018,D,21600
112312636,11Jan2018,D,9500
104324878,11Jan2018,D,500
104036404,11Jan2018,D,79074
100964830,11Jan2018,D,1500
100632028,11Jan2018,D,1307
80539420,11Jan2018,C,100
69132568,11Jan2018,C,280
50587564,11Jan2018,D,150000
47087170,11Jan2018,D,490
35715034,11Jan2018,C,20000
29170876,11Jan2018,C,8629
27634576,11Jan2018,D,1070
25424620,11Jan2018,C,2
25048078,11Jan2018,D,183000
24082648,11Jan2018,D,30
22498270,11Jan2018,C,29403
166042054,12Jan2018,D,25
156691648,12Jan2018,C,12416
125169676,12Jan2018,D,1280
115433728,12Jan2018,D,5000
115388680,12Jan2018,D,100
105536680,12Jan2018,C,100000
104527258,12Jan2018,D,2400
94936180,12Jan2018,D,25000
92265322,12Jan2018,D,8000
88000798,12Jan2018,C,3437
85993012,12Jan2018,C,61670
85701928,12Jan2018,D,506
80542258,12Jan2018,D,165
75536824,12Jan2018,D,77863
73586230,12Jan2018,D,280
59517388,12Jan2018,D,13000
56888860,12Jan2018,C,95000
30406270,12Jan2018,D,1039262
25875742,12Jan2018,D,10000
25604914,12Jan2018,D,500
24254272,12Jan2018,D,5000
22492144,12Jan2018,D,51760
212047342,13Jan2018,D,600
152726860,13Jan2018,D,2000
143075704,13Jan2018,D,867
112782550,13Jan2018,C,70000
104129146,13Jan2018,D,500
103479106,13Jan2018,C,10000
96039838,13Jan2018,D,304
78376048,13Jan2018,D,25000
70646278,13Jan2018,D,1500
70318630,13Jan2018,D,150
59411782,13Jan2018,D,3000
53831422,13Jan2018,D,25550
45335314,13Jan2018,D,5000
157019440,14Jan2018,D,129
147100090,14Jan2018,D,1121
144390622,14Jan2018,D,10000
109627312,14Jan2018,D,398
104530732,14Jan2018,D,2000
50337718,14Jan2018,C,10000
190028788,15Jan2018,D,11000
157612468,15Jan2018,D,25000
132228052,15Jan2018,D,9995
131450008,15Jan2018,D,16000
129917410,15Jan2018,D,200
123287458,15Jan2018,C,30
114549544,15Jan2018,C,4724
112935016,15Jan2018,D,1109636
104757706,15Jan2018,D,8000
101045602,15Jan2018,C,606060
86404654,15Jan2018,D,3000
79794856,15Jan2018,D,30000
70092238,15Jan2018,C,7520
66111850,15Jan2018,C,5000
64001404,15Jan2018,D,75
62254408,15Jan2018,D,10000
55650652,15Jan2018,C,20000
53933638,15Jan2018,D,622
31400542,15Jan2018,C,245
29510452,15Jan2018,D,5000
27249526,15Jan2018,D,2632
26923024,15Jan2018,C,10000
26129674,15Jan2018,D,1000
25059622,15Jan2018,C,2682019
22826182,15Jan2018,D,1823
226281346,16Jan2018,C,500
156448720,16Jan2018,D,31067
144340942,16Jan2018,D,3000
142306930,16Jan2018,D,20000
136272100,16Jan2018,D,190
122345278,16Jan2018,C,51
118263052,16Jan2018,C,349
112038796,16Jan2018,D,20000
95580388,16Jan2018,C,1250000
88467382,16Jan2018,C,32214
73866772,16Jan2018,C,2000
71717962,16Jan2018,C,8000
63761470,16Jan2018,C,300000
60580846,16Jan2018,D,1500
53346622,16Jan2018,C,150
39193384,16Jan2018,C,300
28243600,16Jan2018,D,459
27551182,16Jan2018,D,4300
26492230,16Jan2018,D,489
25268818,16Jan2018,D,20000
24882364,16Jan2018,D,35000
22547368,16Jan2018,C,2500000
170476948,17Jan2018,D,11009
146609902,17Jan2018,D,495
142315990,17Jan2018,D,43612
136689802,17Jan2018,C,47000
131233810,17Jan2018,D,400000
129028318,17Jan2018,D,56
107561542,17Jan2018,D,9500
105193642,17Jan2018,C,3068
100261378,17Jan2018,C,24673
89532262,17Jan2018,D,307
79942384,17Jan2018,D,3400
74484532,17Jan2018,D,51000
69367360,17Jan2018,C,35590
66396016,17Jan2018,C,9358
65012986,17Jan2018,D,500
51139630,17Jan2018,D,20000
41266540,17Jan2018,C,69815
40738276,17Jan2018,C,4
37157668,17Jan2018,C,22740
31014610,17Jan2018,D,10000
28559122,17Jan2018,D,30000
27992476,17Jan2018,D,100
146077798,18Jan2018,D,10000
142792696,18Jan2018,D,500
142499830,18Jan2018,D,222
141688498,18Jan2018,D,300
140996824,18Jan2018,D,2000
128276590,18Jan2018,D,499
101294614,18Jan2018,D,500
80647006,18Jan2018,D,50415
56420260,18Jan2018,C,250000
46823212,18Jan2018,D,1000
45657286,18Jan2018,D,500
29127466,18Jan2018,C,500000
26990950,18Jan2018,C,981
24315892,18Jan2018,D,300000
24024670,18Jan2018,D,2500
22628062,18Jan2018,D,800
214186426,19Jan2018,D,20890
149042590,19Jan2018,D,3000
141779074,19Jan2018,D,3750
132989164,19Jan2018,C,10000
120354580,19Jan2018,C,63780
112714672,19Jan2018,D,1100
109629370,19Jan2018,C,25054
108574090,19Jan2018,D,33789
103065364,19Jan2018,D,150
100546030,19Jan2018,D,97500
84857812,19Jan2018,D,970
83641654,19Jan2018,D,14603
72285790,19Jan2018,D,10000
71611120,19Jan2018,C,20000
67354120,19Jan2018,D,1307
60353152,19Jan2018,D,249
48211834,19Jan2018,D,2000
44351794,19Jan2018,C,28320
37892998,19Jan2018,C,24910
31693774,19Jan2018,C,9440
29472886,19Jan2018,D,1000
29111482,19Jan2018,D,16000
28448032,19Jan2018,C,2000
24225454,19Jan2018,D,3500
23029660,19Jan2018,D,100000
214186426,20Jan2018,D,13700
164303332,20Jan2018,D,99
147429040,20Jan2018,D,10000
144688648,20Jan2018,C,43443
142014184,20Jan2018,C,299
136586308,20Jan2018,C,286
122615200,20Jan2018,D,290
113361982,20Jan2018,D,2000
57826768,20Jan2018,C,50000
53709886,20Jan2018,D,1000
31846786,20Jan2018,D,22130
26782486,20Jan2018,D,5066
25120666,20Jan2018,D,25000
24502204,20Jan2018,D,16730
157622572,21Jan2018,D,253
157270438,21Jan2018,D,399
135619168,21Jan2018,D,10000
131448412,21Jan2018,D,266
121915528,21Jan2018,D,500
112587562,21Jan2018,C,310
95646904,21Jan2018,C,1000
66085738,21Jan2018,D,2347
64673464,21Jan2018,D,2000
53535898,21Jan2018,C,300000
47451262,21Jan2018,D,903
39936088,21Jan2018,D,14745
24532348,21Jan2018,D,2500
166167736,22Jan2018,C,10000
149199118,22Jan2018,D,1000
130614916,22Jan2018,D,23486
97565602,22Jan2018,C,83218
95652166,22Jan2018,D,26400
86942206,22Jan2018,D,7500
55872214,22Jan2018,D,2500
54240232,22Jan2018,C,31095
50042596,22Jan2018,D,20000
25470766,22Jan2018,C,100
25318636,22Jan2018,C,9947
24650986,22Jan2018,D,50
24404866,22Jan2018,D,1780
23197708,22Jan2018,D,1009
146746852,23Jan2018,D,19000
139817476,23Jan2018,D,2000
134430472,23Jan2018,D,100
126441466,23Jan2018,D,44768
123451768,23Jan2018,C,3222
121598998,23Jan2018,C,493004
113879356,23Jan2018,D,10000
102984724,23Jan2018,D,100
90547894,23Jan2018,C,5
71476990,23Jan2018,D,650
39378934,23Jan2018,D,11405
32078794,23Jan2018,C,10000
27367894,23Jan2018,C,50000
23358904,23Jan2018,C,1250
23205490,23Jan2018,D,350
139754548,24Jan2018,D,1000
137070322,24Jan2018,C,200
54493012,24Jan2018,D,100000
40957510,24Jan2018,C,8976
31887592,24Jan2018,C,19771
31253464,24Jan2018,D,26768
31136512,24Jan2018,C,3400000
30754498,24Jan2018,D,10000
26562190,24Jan2018,C,12036000
26128666,24Jan2018,D,719
139809916,25Jan2018,D,431
128276590,25Jan2018,D,6000
127211164,25Jan2018,C,10000
125358046,25Jan2018,D,50000
123597802,25Jan2018,C,190000
122723686,25Jan2018,C,18330
122355394,25Jan2018,C,60000
119232328,25Jan2018,D,50000
108317758,25Jan2018,D,2366
105900718,25Jan2018,C,158000
90385900,25Jan2018,C,2332
90060700,25Jan2018,D,233
83491756,25Jan2018,D,3277
73734694,25Jan2018,D,37593
71697658,25Jan2018,C,500
63279466,25Jan2018,D,12300
59690056,25Jan2018,D,1150
28096996,25Jan2018,C,180000
27056800,25Jan2018,D,1000
24098872,25Jan2018,D,1000
23485360,25Jan2018,C,30000
214186426,26Jan2018,D,24800
140992660,26Jan2018,D,882
134258962,26Jan2018,C,1000
134150278,26Jan2018,D,680
116512096,26Jan2018,D,1000
86943334,26Jan2018,D,272
86467462,26Jan2018,C,100000
28480666,26Jan2018,D,39196
214186426,27Jan2018,D,24800
133211680,27Jan2018,D,330
110659708,27Jan2018,D,10000
103659466,27Jan2018,D,50
160144474,28Jan2018,D,5000
143167294,28Jan2018,C,2690
135873346,28Jan2018,C,2200
118421248,28Jan2018,C,1
101893132,28Jan2018,D,194
89621566,28Jan2018,D,50
87175342,28Jan2018,D,18
75968314,28Jan2018,D,100
53342794,28Jan2018,D,2070
51671302,28Jan2018,D,8500
22630504,28Jan2018,D,3000
166205992,29Jan2018,D,2169
153544228,29Jan2018,D,43000
149049508,29Jan2018,C,400000
145101610,29Jan2018,C,5000
141860284,29Jan2018,D,10000
140327932,29Jan2018,C,4200
139654756,29Jan2018,C,30000
128713552,29Jan2018,C,1
125104030,29Jan2018,C,1389
118139896,29Jan2018,D,120
117300040,29Jan2018,C,1
114107788,29Jan2018,D,25400
88091296,29Jan2018,D,200
86468968,29Jan2018,D,25000
81856888,29Jan2018,D,819
72328360,29Jan2018,D,25000
70314712,29Jan2018,D,6000
68142670,29Jan2018,D,898
68023834,29Jan2018,C,800
47745688,29Jan2018,D,752
41097154,29Jan2018,C,34332
35990548,29Jan2018,D,1000
35771518,29Jan2018,D,12919
32237908,29Jan2018,D,2155
30310882,29Jan2018,D,2400
29280214,29Jan2018,D,30000
28491388,29Jan2018,D,106
25047430,29Jan2018,D,1640
23053504,29Jan2018,D,27200
166060198,30Jan2018,D,332
150743014,30Jan2018,C,8
134975500,30Jan2018,C,19175
130607860,30Jan2018,D,5000
130299874,30Jan2018,C,242
128698768,30Jan2018,D,3000
112308508,30Jan2018,C,25000
111963196,30Jan2018,D,508847
109541128,30Jan2018,D,65
103306654,30Jan2018,C,59100
94874506,30Jan2018,C,10000
80796988,30Jan2018,D,20
77934400,30Jan2018,C,401850
77197414,30Jan2018,D,5000
71695744,30Jan2018,D,460
71331016,30Jan2018,C,1246
67146706,30Jan2018,D,710000
64888708,30Jan2018,C,2024
56928712,30Jan2018,D,667
50343400,30Jan2018,D,150000
50300602,30Jan2018,C,2
42911092,30Jan2018,C,12000
41492152,30Jan2018,D,2223
31302046,30Jan2018,D,260
31012786,30Jan2018,C,69887
29860462,30Jan2018,D,16000
28813420,30Jan2018,D,81010
26739088,30Jan2018,C,15680
26101366,30Jan2018,C,2237
23884414,30Jan2018,D,362
22734124,30Jan2018,C,347256
214186426,01Feb2018,D,20890
142315990,01Feb2018,D,12435
141797248,01Feb2018,D,2000
134047762,01Feb2018,C,1000
127492354,01Feb2018,D,5170
125103172,01Feb2018,C,4205
122523928,01Feb2018,C,10000
112579876,01Feb2018,D,400
112048966,01Feb2018,D,3000
80702974,01Feb2018,D,30000
65274346,01Feb2018,D,500
62436118,01Feb2018,D,9030
55379992,01Feb2018,D,49909
50041714,01Feb2018,D,1500
43826938,01Feb2018,D,5000
34870282,01Feb2018,D,7200
27640840,01Feb2018,D,14000
22542172,01Feb2018,D,6195
214186426,02Feb2018,D,24800
162943564,02Feb2018,D,400
